"","name","value","active","place"
"1","start_date",2017-04-24,1,"Германия"
"2","end_date",2017-04-24,0,"Германия"
"3","start_date",2017-07-24,1,"Германия"
"4","end_date",2017-07-24,0,"Германия"
"5","start_date",2017-07-26,1,"Германия"
"6","start_date",2017-08-01,2,"Германия"
"7","start_date",2017-08-12,3,"Германия"
"8","start_date",2017-08-19,4,"Германия"
"9","end_date",2017-08-25,3,"Германия"
"10","end_date",2017-08-29,2,"Германия"
"11","start_date",2017-09-09,3,"Германия"
"12","end_date",2017-09-11,2,"Германия"
"13","start_date",2017-09-15,3,"Германия"
"14","end_date",2017-09-27,2,"Германия"
"15","start_date",2017-09-29,3,"Германия"
"16","start_date",2017-09-30,4,"Германия"
"17","start_date",2017-10-01,5,"Германия"
"18","start_date",2017-10-11,6,"Германия"
"19","start_date",2017-10-13,7,"Германия"
"20","end_date",2017-10-15,6,"Германия"
"21","end_date",2017-10-17,5,"Германия"
"22","start_date",2017-10-18,6,"Германия"
"23","start_date",2017-10-25,7,"Германия"
"24","start_date",2017-11-01,8,"Германия"
"25","start_date",2017-11-01,9,"Германия"
"26","end_date",2017-11-01,8,"Германия"
"27","end_date",2017-11-01,7,"Германия"
"28","start_date",2017-11-03,8,"Германия"
"29","start_date",2017-11-06,9,"Германия"
"30","end_date",2017-11-08,8,"Германия"
"31","start_date",2017-11-11,9,"Германия"
"32","start_date",2017-11-11,10,"Германия"
"33","start_date",2017-11-11,11,"Германия"
"34","start_date",2017-11-15,12,"Германия"
"35","start_date",2017-11-16,13,"Германия"
"36","start_date",2017-11-17,14,"Германия"
"37","start_date",2017-11-17,15,"Германия"
"38","start_date",2017-11-21,16,"Германия"
"39","start_date",2017-11-21,17,"Германия"
"40","end_date",2017-11-24,16,"Германия"
"41","start_date",2017-11-25,17,"Германия"
"42","end_date",2017-12-01,16,"Германия"
"43","start_date",2017-12-01,17,"Германия"
"44","start_date",2017-12-01,18,"Германия"
"45","start_date",2017-12-01,19,"Германия"
"46","start_date",2017-12-04,20,"Германия"
"47","end_date",2017-12-05,19,"Германия"
"48","end_date",2017-12-06,18,"Германия"
"49","start_date",2017-12-10,19,"Германия"
"50","start_date",2017-12-10,20,"Германия"
"51","end_date",2017-12-11,19,"Германия"
"52","start_date",2017-12-11,20,"Германия"
"53","start_date",2017-12-12,21,"Германия"
"54","start_date",2017-12-12,22,"Германия"
"55","start_date",2017-12-12,23,"Германия"
"56","end_date",2017-12-14,22,"Германия"
"57","end_date",2017-12-15,21,"Германия"
"58","start_date",2017-12-16,22,"Германия"
"59","end_date",2017-12-17,21,"Германия"
"60","end_date",2017-12-18,20,"Германия"
"61","end_date",2017-12-21,19,"Германия"
"62","end_date",2017-12-21,18,"Германия"
"63","end_date",2017-12-23,17,"Германия"
"64","end_date",2017-12-25,16,"Германия"
"65","end_date",2017-12-25,15,"Германия"
"66","end_date",2017-12-25,14,"Германия"
"67","end_date",2017-12-30,13,"Германия"
"68","end_date",2017-12-31,12,"Германия"
"69","end_date",2018-01-01,11,"Германия"
"70","end_date",2018-01-02,10,"Германия"
"71","start_date",2018-01-02,11,"Германия"
"72","start_date",2018-01-06,12,"Германия"
"73","end_date",2018-01-09,11,"Германия"
"74","end_date",2018-01-10,10,"Германия"
"75","start_date",2018-01-10,11,"Германия"
"76","start_date",2018-01-12,12,"Германия"
"77","start_date",2018-01-15,13,"Германия"
"78","start_date",2018-01-18,14,"Германия"
"79","start_date",2018-01-23,15,"Германия"
"80","end_date",2018-01-23,14,"Германия"
"81","start_date",2018-01-23,15,"Германия"
"82","end_date",2018-01-25,14,"Германия"
"83","start_date",2018-01-28,15,"Германия"
"84","start_date",2018-01-29,16,"Германия"
"85","end_date",2018-01-30,15,"Германия"
"86","end_date",2018-01-30,14,"Германия"
"87","end_date",2018-01-31,13,"Германия"
"88","start_date",2018-01-31,14,"Германия"
"89","start_date",2018-02-04,15,"Германия"
"90","start_date",2018-02-09,16,"Германия"
"91","end_date",2018-02-10,15,"Германия"
"92","start_date",2018-02-15,16,"Германия"
"93","start_date",2018-02-15,17,"Германия"
"94","start_date",2018-02-15,18,"Германия"
"95","start_date",2018-02-15,19,"Германия"
"96","start_date",2018-02-15,20,"Германия"
"97","start_date",2018-02-17,21,"Германия"
"98","start_date",2018-02-19,22,"Германия"
"99","start_date",2018-02-20,23,"Германия"
"100","start_date",2018-02-21,24,"Германия"
"101","end_date",2018-02-22,23,"Германия"
"102","end_date",2018-02-28,22,"Германия"
"103","start_date",2018-03-01,23,"Германия"
"104","start_date",2018-03-01,24,"Германия"
"105","start_date",2018-03-01,25,"Германия"
"106","start_date",2018-03-01,26,"Германия"
"107","end_date",2018-03-01,25,"Германия"
"108","start_date",2018-03-01,26,"Германия"
"109","start_date",2018-03-01,27,"Германия"
"110","start_date",2018-03-02,28,"Германия"
"111","start_date",2018-03-03,29,"Германия"
"112","start_date",2018-03-03,30,"Германия"
"113","end_date",2018-03-09,29,"Германия"
"114","end_date",2018-03-09,28,"Германия"
"115","start_date",2018-03-10,29,"Германия"
"116","end_date",2018-03-15,28,"Германия"
"117","start_date",2018-03-17,29,"Германия"
"118","end_date",2018-03-17,28,"Германия"
"119","start_date",2018-03-17,29,"Германия"
"120","start_date",2018-03-18,30,"Германия"
"121","start_date",2018-03-18,31,"Германия"
"122","end_date",2018-03-20,30,"Германия"
"123","end_date",2018-03-23,29,"Германия"
"124","start_date",2018-03-25,30,"Германия"
"125","end_date",2018-03-28,29,"Германия"
"126","end_date",2018-03-31,28,"Германия"
"127","start_date",2018-03-31,29,"Германия"
"128","start_date",2018-03-31,30,"Германия"
"129","start_date",2018-04-01,31,"Германия"
"130","start_date",2018-04-01,32,"Германия"
"131","start_date",2018-04-01,33,"Германия"
"132","start_date",2018-04-01,34,"Германия"
"133","end_date",2018-04-02,33,"Германия"
"134","end_date",2018-04-02,32,"Германия"
"135","end_date",2018-04-06,31,"Германия"
"136","end_date",2018-04-06,30,"Германия"
"137","end_date",2018-04-07,29,"Германия"
"138","start_date",2018-04-10,30,"Германия"
"139","start_date",2018-04-10,31,"Германия"
"140","end_date",2018-04-15,30,"Германия"
"141","start_date",2018-04-15,31,"Германия"
"142","end_date",2018-04-15,30,"Германия"
"143","start_date",2018-04-15,31,"Германия"
"144","end_date",2018-04-15,30,"Германия"
"145","start_date",2018-04-16,31,"Германия"
"146","start_date",2018-04-16,32,"Германия"
"147","start_date",2018-04-16,33,"Германия"
"148","start_date",2018-04-17,34,"Германия"
"149","start_date",2018-04-18,35,"Германия"
"150","end_date",2018-04-18,34,"Германия"
"151","start_date",2018-04-20,35,"Германия"
"152","end_date",2018-04-20,34,"Германия"
"153","start_date",2018-04-20,35,"Германия"
"154","start_date",2018-04-20,36,"Германия"
"155","start_date",2018-04-20,37,"Германия"
"156","end_date",2018-04-22,36,"Германия"
"157","start_date",2018-04-29,37,"Германия"
"158","end_date",2018-04-30,36,"Германия"
"159","end_date",2018-04-30,35,"Германия"
"160","end_date",2018-04-30,34,"Германия"
"161","end_date",2018-05-01,33,"Германия"
"162","end_date",2018-05-01,32,"Германия"
"163","end_date",2018-05-04,31,"Германия"
"164","start_date",2018-05-05,32,"Германия"
"165","end_date",2018-05-07,31,"Германия"
"166","end_date",2018-05-09,30,"Германия"
"167","end_date",2018-05-10,29,"Германия"
"168","end_date",2018-05-10,28,"Германия"
"169","start_date",2018-05-14,29,"Германия"
"170","start_date",2018-05-15,30,"Германия"
"171","end_date",2018-05-15,29,"Германия"
"172","end_date",2018-05-15,28,"Германия"
"173","start_date",2018-05-15,29,"Германия"
"174","end_date",2018-05-17,28,"Германия"
"175","start_date",2018-05-18,29,"Германия"
"176","end_date",2018-05-20,28,"Германия"
"177","end_date",2018-05-21,27,"Германия"
"178","end_date",2018-05-21,26,"Германия"
"179","start_date",2018-05-24,27,"Германия"
"180","end_date",2018-05-25,26,"Германия"
"181","end_date",2018-05-25,25,"Германия"
"182","end_date",2018-05-30,24,"Германия"
"183","end_date",2018-05-30,23,"Германия"
"184","start_date",2018-05-31,24,"Германия"
"185","end_date",2018-05-31,23,"Германия"
"186","start_date",2018-06-01,24,"Германия"
"187","start_date",2018-06-01,25,"Германия"
"188","start_date",2018-06-01,26,"Германия"
"189","start_date",2018-06-01,27,"Германия"
"190","start_date",2018-06-02,28,"Германия"
"191","end_date",2018-06-04,27,"Германия"
"192","start_date",2018-06-09,28,"Германия"
"193","start_date",2018-06-10,29,"Германия"
"194","end_date",2018-06-10,28,"Германия"
"195","end_date",2018-06-10,27,"Германия"
"196","start_date",2018-06-11,28,"Германия"
"197","start_date",2018-06-15,29,"Германия"
"198","end_date",2018-06-15,28,"Германия"
"199","start_date",2018-06-16,29,"Германия"
"200","start_date",2018-06-21,30,"Германия"
"201","start_date",2018-06-27,31,"Германия"
"202","end_date",2018-06-27,30,"Германия"
"203","start_date",2018-06-29,31,"Германия"
"204","end_date",2018-06-30,30,"Германия"
"205","end_date",2018-06-30,29,"Германия"
"206","end_date",2018-06-30,28,"Германия"
"207","end_date",2018-06-30,27,"Германия"
"208","start_date",2018-07-01,28,"Германия"
"209","start_date",2018-07-01,29,"Германия"
"210","start_date",2018-07-01,30,"Германия"
"211","start_date",2018-07-01,31,"Германия"
"212","start_date",2018-07-02,32,"Германия"
"213","end_date",2018-07-03,31,"Германия"
"214","start_date",2018-07-07,32,"Германия"
"215","start_date",2018-07-07,33,"Германия"
"216","end_date",2018-07-09,32,"Германия"
"217","end_date",2018-07-09,31,"Германия"
"218","start_date",2018-07-10,32,"Германия"
"219","start_date",2018-07-12,33,"Германия"
"220","start_date",2018-07-12,34,"Германия"
"221","start_date",2018-07-12,35,"Германия"
"222","end_date",2018-07-14,34,"Германия"
"223","start_date",2018-07-14,35,"Германия"
"224","end_date",2018-07-15,34,"Германия"
"225","end_date",2018-07-15,33,"Германия"
"226","start_date",2018-07-15,34,"Германия"
"227","end_date",2018-07-15,33,"Германия"
"228","start_date",2018-07-15,34,"Германия"
"229","end_date",2018-07-15,33,"Германия"
"230","end_date",2018-07-15,32,"Германия"
"231","start_date",2018-07-15,33,"Германия"
"232","start_date",2018-07-17,34,"Германия"
"233","start_date",2018-07-21,35,"Германия"
"234","end_date",2018-07-22,34,"Германия"
"235","end_date",2018-07-23,33,"Германия"
"236","end_date",2018-07-24,32,"Германия"
"237","end_date",2018-07-27,31,"Германия"
"238","start_date",2018-07-27,32,"Германия"
"239","end_date",2018-07-27,31,"Германия"
"240","end_date",2018-07-29,30,"Германия"
"241","end_date",2018-07-29,29,"Германия"
"242","start_date",2018-07-29,30,"Германия"
"243","start_date",2018-07-30,31,"Германия"
"244","end_date",2018-07-30,30,"Германия"
"245","start_date",2018-07-30,31,"Германия"
"246","end_date",2018-07-31,30,"Германия"
"247","start_date",2018-08-01,31,"Германия"
"248","start_date",2018-08-02,32,"Германия"
"249","start_date",2018-08-02,33,"Германия"
"250","end_date",2018-08-07,32,"Германия"
"251","start_date",2018-08-08,33,"Германия"
"252","end_date",2018-08-15,32,"Германия"
"253","start_date",2018-08-20,33,"Германия"
"254","start_date",2018-08-20,34,"Германия"
"255","end_date",2018-08-25,33,"Германия"
"256","start_date",2018-08-26,34,"Германия"
"257","end_date",2018-08-27,33,"Германия"
"258","end_date",2018-08-28,32,"Германия"
"259","end_date",2018-08-30,31,"Германия"
"260","end_date",2018-08-30,30,"Германия"
"261","end_date",2018-08-31,29,"Германия"
"262","end_date",2018-08-31,28,"Германия"
"263","end_date",2018-08-31,27,"Германия"
"264","end_date",2018-08-31,26,"Германия"
"265","end_date",2018-08-31,25,"Германия"
"266","end_date",2018-08-31,24,"Германия"
"267","start_date",2018-09-01,25,"Германия"
"268","start_date",2018-09-01,26,"Германия"
"269","start_date",2018-09-01,27,"Германия"
"270","end_date",2018-09-01,26,"Германия"
"271","start_date",2018-09-01,27,"Германия"
"272","start_date",2018-09-01,28,"Германия"
"273","end_date",2018-09-04,27,"Германия"
"274","end_date",2018-09-08,26,"Германия"
"275","end_date",2018-09-09,25,"Германия"
"276","start_date",2018-09-10,26,"Германия"
"277","start_date",2018-09-10,27,"Германия"
"278","start_date",2018-09-13,28,"Германия"
"279","end_date",2018-09-14,27,"Германия"
"280","start_date",2018-09-15,28,"Германия"
"281","start_date",2018-09-17,29,"Германия"
"282","start_date",2018-09-18,30,"Германия"
"283","end_date",2018-09-20,29,"Германия"
"284","end_date",2018-09-22,28,"Германия"
"285","end_date",2018-09-23,27,"Германия"
"286","start_date",2018-09-24,28,"Германия"
"287","start_date",2018-09-26,29,"Германия"
"288","end_date",2018-09-29,28,"Германия"
"289","end_date",2018-09-30,27,"Германия"
"290","end_date",2018-09-30,26,"Германия"
"291","end_date",2018-09-30,25,"Германия"
"292","end_date",2018-09-30,24,"Германия"
"293","start_date",2018-10-01,25,"Германия"
"294","start_date",2018-10-01,26,"Германия"
"295","start_date",2018-10-01,27,"Германия"
"296","start_date",2018-10-01,28,"Германия"
"297","start_date",2018-10-01,29,"Германия"
"298","end_date",2018-10-13,28,"Германия"
"299","end_date",2018-10-14,27,"Германия"
"300","start_date",2018-10-15,28,"Германия"
"301","start_date",2018-10-15,29,"Германия"
"302","end_date",2018-10-15,28,"Германия"
"303","start_date",2018-10-18,29,"Германия"
"304","start_date",2018-10-27,30,"Германия"
"305","end_date",2018-10-31,29,"Германия"
"306","end_date",2018-10-31,28,"Германия"
"307","end_date",2018-10-31,27,"Германия"
"308","end_date",2018-10-31,26,"Германия"
"309","end_date",2018-10-31,25,"Германия"
"310","end_date",2018-10-31,24,"Германия"
"311","end_date",2018-10-31,23,"Германия"
"312","end_date",2018-10-31,22,"Германия"
"313","start_date",2018-11-01,23,"Германия"
"314","start_date",2018-11-01,24,"Германия"
"315","start_date",2018-11-01,25,"Германия"
"316","start_date",2018-11-01,26,"Германия"
"317","start_date",2018-11-01,27,"Германия"
"318","end_date",2018-11-04,26,"Германия"
"319","start_date",2018-11-05,27,"Германия"
"320","start_date",2018-11-15,28,"Германия"
"321","end_date",2018-11-16,27,"Германия"
"322","end_date",2018-11-18,26,"Германия"
"323","end_date",2018-11-20,25,"Германия"
"324","end_date",2018-11-21,24,"Германия"
"325","end_date",2018-11-22,23,"Германия"
"326","end_date",2018-11-23,22,"Германия"
"327","end_date",2018-11-25,21,"Германия"
"328","end_date",2018-11-27,20,"Германия"
"329","end_date",2018-11-30,19,"Германия"
"330","end_date",2018-11-30,18,"Германия"
"331","end_date",2018-11-30,17,"Германия"
"332","end_date",2018-11-30,16,"Германия"
"333","end_date",2018-11-30,15,"Германия"
"334","start_date",2018-12-01,16,"Германия"
"335","start_date",2018-12-01,17,"Германия"
"336","start_date",2018-12-01,18,"Германия"
"337","end_date",2018-12-01,17,"Германия"
"338","end_date",2018-12-01,16,"Германия"
"339","start_date",2018-12-01,17,"Германия"
"340","start_date",2018-12-03,18,"Германия"
"341","start_date",2018-12-03,19,"Германия"
"342","start_date",2018-12-03,20,"Германия"
"343","start_date",2018-12-03,21,"Германия"
"344","start_date",2018-12-05,22,"Германия"
"345","end_date",2018-12-12,21,"Германия"
"346","end_date",2018-12-22,20,"Германия"
"347","end_date",2018-12-23,19,"Германия"
"348","end_date",2018-12-30,18,"Германия"
"349","end_date",2018-12-30,17,"Германия"
"350","end_date",2018-12-30,16,"Германия"
"351","end_date",2018-12-31,15,"Германия"
"352","end_date",2018-12-31,14,"Германия"
"353","start_date",2018-12-31,15,"Германия"
"354","end_date",2018-12-31,14,"Германия"
"355","start_date",2019-01-01,15,"Германия"
"356","start_date",2019-01-01,16,"Германия"
"357","end_date",2019-01-15,15,"Германия"
"358","start_date",2019-01-20,16,"Германия"
"359","start_date",2019-01-20,17,"Германия"
"360","start_date",2019-01-21,18,"Германия"
"361","end_date",2019-01-25,17,"Германия"
"362","end_date",2019-01-31,16,"Германия"
"363","start_date",2019-02-01,17,"Германия"
"364","start_date",2019-02-01,18,"Германия"
"365","start_date",2019-02-18,19,"Германия"
"366","start_date",2019-02-18,20,"Германия"
"367","end_date",2019-02-28,19,"Германия"
"368","end_date",2019-02-28,18,"Германия"
"369","start_date",2019-03-01,19,"Германия"
"370","start_date",2019-03-03,20,"Германия"
"371","end_date",2019-03-05,19,"Германия"
"372","start_date",2019-03-05,20,"Германия"
"373","end_date",2019-03-06,19,"Германия"
"374","end_date",2019-03-15,18,"Германия"
"375","end_date",2019-03-15,17,"Германия"
"376","end_date",2019-03-17,16,"Германия"
"377","start_date",2019-03-20,17,"Германия"
"378","end_date",2019-03-28,16,"Германия"
"379","end_date",2019-03-31,15,"Германия"
"380","end_date",2019-03-31,14,"Германия"
"381","start_date",2019-04-01,15,"Германия"
"382","end_date",2019-04-07,14,"Германия"
"383","end_date",2019-04-15,13,"Германия"
"384","end_date",2019-04-15,12,"Германия"
"385","start_date",2019-04-17,13,"Германия"
"386","end_date",2019-04-28,12,"Германия"
"387","end_date",2019-04-30,11,"Германия"
"388","end_date",2019-04-30,10,"Германия"
"389","end_date",2019-04-30,9,"Германия"
"390","end_date",2019-05-01,8,"Германия"
"391","end_date",2019-05-01,7,"Германия"
"392","end_date",2019-05-01,6,"Германия"
"393","end_date",2019-05-01,5,"Германия"
"394","end_date",2019-05-07,4,"Германия"
"395","start_date",2019-05-11,5,"Германия"
"396","start_date",2019-05-15,6,"Германия"
"397","start_date",2019-05-20,7,"Германия"
"398","start_date",2019-05-23,8,"Германия"
"399","start_date",2019-05-23,9,"Германия"
"400","start_date",2019-06-06,10,"Германия"
"401","end_date",2019-06-07,9,"Германия"
"402","start_date",2019-06-11,10,"Германия"
"403","end_date",2019-06-15,9,"Германия"
"404","end_date",2019-06-15,8,"Германия"
"405","start_date",2019-06-20,9,"Германия"
"406","end_date",2019-06-20,8,"Германия"
"407","start_date",2019-06-24,9,"Германия"
"408","end_date",2019-06-29,8,"Германия"
"409","end_date",2019-06-30,7,"Германия"
"410","end_date",2019-07-01,6,"Германия"
"411","start_date",2019-07-01,7,"Германия"
"412","start_date",2019-07-17,8,"Германия"
"413","end_date",2019-07-24,7,"Германия"
"414","end_date",2019-08-23,6,"Германия"
"415","end_date",2019-08-28,5,"Германия"
"416","end_date",2019-08-31,4,"Германия"
"417","start_date",2019-09-06,5,"Германия"
"418","start_date",2019-10-03,6,"Германия"
"419","start_date",2019-10-09,7,"Германия"
"420","end_date",2019-10-20,6,"Германия"
"421","end_date",2019-10-20,5,"Германия"
"422","end_date",2019-12-31,4,"Германия"
"423","start_date",2020-01-01,5,"Германия"
"424","start_date",2020-03-01,6,"Германия"
"425","end_date",2020-04-30,5,"Германия"
"426","end_date",2020-06-30,4,"Германия"
"427","end_date",2020-06-30,3,"Германия"
"428","end_date",2020-07-01,2,"Германия"
"429","start_date",2020-07-15,3,"Германия"
"430","end_date",2020-08-15,2,"Германия"
"431","end_date",2020-11-30,1,"Германия"
"432","end_date",2021-01-01,0,"Германия"
"433","start_date",2010-01-10,1,"Эстония"
"434","start_date",2017-04-25,2,"Эстония"
"435","end_date",2017-05-31,1,"Эстония"
"436","start_date",2017-05-31,2,"Эстония"
"437","end_date",2017-06-30,1,"Эстония"
"438","start_date",2017-06-30,2,"Эстония"
"439","start_date",2017-07-07,3,"Эстония"
"440","start_date",2017-07-16,4,"Эстония"
"441","start_date",2017-07-20,5,"Эстония"
"442","end_date",2017-07-21,4,"Эстония"
"443","start_date",2017-07-27,5,"Эстония"
"444","end_date",2017-08-17,4,"Эстония"
"445","start_date",2017-08-26,5,"Эстония"
"446","start_date",2017-08-28,6,"Эстония"
"447","start_date",2017-08-28,7,"Эстония"
"448","start_date",2017-08-28,8,"Эстония"
"449","end_date",2017-08-29,7,"Эстония"
"450","end_date",2017-08-30,6,"Эстония"
"451","end_date",2017-09-01,5,"Эстония"
"452","end_date",2017-09-04,4,"Эстония"
"453","end_date",2017-09-04,3,"Эстония"
"454","start_date",2017-09-06,4,"Эстония"
"455","end_date",2017-09-06,3,"Эстония"
"456","start_date",2017-09-07,4,"Эстония"
"457","start_date",2017-09-09,5,"Эстония"
"458","start_date",2017-09-10,6,"Эстония"
"459","start_date",2017-09-12,7,"Эстония"
"460","start_date",2017-09-21,8,"Эстония"
"461","end_date",2017-09-24,7,"Эстония"
"462","end_date",2017-09-27,6,"Эстония"
"463","start_date",2017-10-03,7,"Эстония"
"464","start_date",2017-10-07,8,"Эстония"
"465","start_date",2017-10-07,9,"Эстония"
"466","end_date",2017-10-12,8,"Эстония"
"467","start_date",2017-10-16,9,"Эстония"
"468","start_date",2017-10-24,10,"Эстония"
"469","start_date",2017-10-31,11,"Эстония"
"470","start_date",2017-10-31,12,"Эстония"
"471","start_date",2017-11-01,13,"Эстония"
"472","start_date",2017-11-05,14,"Эстония"
"473","end_date",2017-11-05,13,"Эстония"
"474","end_date",2017-11-05,12,"Эстония"
"475","start_date",2017-11-06,13,"Эстония"
"476","start_date",2017-11-09,14,"Эстония"
"477","start_date",2017-11-13,15,"Эстония"
"478","start_date",2017-11-13,16,"Эстония"
"479","end_date",2017-11-13,15,"Эстония"
"480","start_date",2017-11-15,16,"Эстония"
"481","end_date",2017-11-15,15,"Эстония"
"482","start_date",2017-11-15,16,"Эстония"
"483","start_date",2017-11-15,17,"Эстония"
"484","start_date",2017-11-20,18,"Эстония"
"485","start_date",2017-11-20,19,"Эстония"
"486","start_date",2017-11-20,20,"Эстония"
"487","start_date",2017-11-20,21,"Эстония"
"488","start_date",2017-11-21,22,"Эстония"
"489","start_date",2017-11-25,23,"Эстония"
"490","start_date",2017-11-25,24,"Эстония"
"491","start_date",2017-11-26,25,"Эстония"
"492","start_date",2017-11-26,26,"Эстония"
"493","end_date",2017-11-27,25,"Эстония"
"494","start_date",2017-11-28,26,"Эстония"
"495","end_date",2017-11-28,25,"Эстония"
"496","start_date",2017-11-29,26,"Эстония"
"497","start_date",2017-11-29,27,"Эстония"
"498","start_date",2017-11-29,28,"Эстония"
"499","end_date",2017-11-30,27,"Эстония"
"500","end_date",2017-11-30,26,"Эстония"
"501","start_date",2017-12-01,27,"Эстония"
"502","start_date",2017-12-01,28,"Эстония"
"503","start_date",2017-12-02,29,"Эстония"
"504","start_date",2017-12-05,30,"Эстония"
"505","end_date",2017-12-05,29,"Эстония"
"506","start_date",2017-12-05,30,"Эстония"
"507","start_date",2017-12-07,31,"Эстония"
"508","end_date",2017-12-07,30,"Эстония"
"509","end_date",2017-12-09,29,"Эстония"
"510","start_date",2017-12-10,30,"Эстония"
"511","end_date",2017-12-12,29,"Эстония"
"512","start_date",2017-12-15,30,"Эстония"
"513","start_date",2017-12-15,31,"Эстония"
"514","end_date",2017-12-19,30,"Эстония"
"515","end_date",2017-12-19,29,"Эстония"
"516","end_date",2017-12-20,28,"Эстония"
"517","end_date",2017-12-21,27,"Эстония"
"518","start_date",2017-12-23,28,"Эстония"
"519","end_date",2017-12-24,27,"Эстония"
"520","end_date",2017-12-24,26,"Эстония"
"521","end_date",2017-12-25,25,"Эстония"
"522","end_date",2017-12-25,24,"Эстония"
"523","start_date",2017-12-26,25,"Эстония"
"524","end_date",2017-12-27,24,"Эстония"
"525","end_date",2017-12-30,23,"Эстония"
"526","end_date",2017-12-31,22,"Эстония"
"527","end_date",2017-12-31,21,"Эстония"
"528","start_date",2018-01-01,22,"Эстония"
"529","end_date",2018-01-01,21,"Эстония"
"530","start_date",2018-01-01,22,"Эстония"
"531","start_date",2018-01-01,23,"Эстония"
"532","end_date",2018-01-06,22,"Эстония"
"533","start_date",2018-01-07,23,"Эстония"
"534","start_date",2018-01-08,24,"Эстония"
"535","start_date",2018-01-08,25,"Эстония"
"536","start_date",2018-01-10,26,"Эстония"
"537","start_date",2018-01-10,27,"Эстония"
"538","end_date",2018-01-11,26,"Эстония"
"539","end_date",2018-01-14,25,"Эстония"
"540","end_date",2018-01-14,24,"Эстония"
"541","start_date",2018-01-15,25,"Эстония"
"542","end_date",2018-01-15,24,"Эстония"
"543","start_date",2018-01-15,25,"Эстония"
"544","end_date",2018-01-15,24,"Эстония"
"545","start_date",2018-01-15,25,"Эстония"
"546","start_date",2018-01-15,26,"Эстония"
"547","end_date",2018-01-18,25,"Эстония"
"548","start_date",2018-01-25,26,"Эстония"
"549","start_date",2018-01-25,27,"Эстония"
"550","start_date",2018-01-25,28,"Эстония"
"551","start_date",2018-01-26,29,"Эстония"
"552","end_date",2018-01-27,28,"Эстония"
"553","end_date",2018-01-27,27,"Эстония"
"554","end_date",2018-01-28,26,"Эстония"
"555","start_date",2018-01-29,27,"Эстония"
"556","start_date",2018-01-29,28,"Эстония"
"557","start_date",2018-01-29,29,"Эстония"
"558","start_date",2018-01-30,30,"Эстония"
"559","start_date",2018-01-30,31,"Эстония"
"560","end_date",2018-01-30,30,"Эстония"
"561","end_date",2018-01-30,29,"Эстония"
"562","end_date",2018-01-31,28,"Эстония"
"563","end_date",2018-01-31,27,"Эстония"
"564","end_date",2018-01-31,26,"Эстония"
"565","end_date",2018-01-31,25,"Эстония"
"566","start_date",2018-02-01,26,"Эстония"
"567","start_date",2018-02-01,27,"Эстония"
"568","start_date",2018-02-02,28,"Эстония"
"569","start_date",2018-02-02,29,"Эстония"
"570","start_date",2018-02-05,30,"Эстония"
"571","start_date",2018-02-06,31,"Эстония"
"572","end_date",2018-02-10,30,"Эстония"
"573","end_date",2018-02-11,29,"Эстония"
"574","start_date",2018-02-12,30,"Эстония"
"575","start_date",2018-02-12,31,"Эстония"
"576","start_date",2018-02-12,32,"Эстония"
"577","start_date",2018-02-13,33,"Эстония"
"578","end_date",2018-02-13,32,"Эстония"
"579","start_date",2018-02-14,33,"Эстония"
"580","end_date",2018-02-14,32,"Эстония"
"581","end_date",2018-02-14,31,"Эстония"
"582","end_date",2018-02-15,30,"Эстония"
"583","start_date",2018-02-15,31,"Эстония"
"584","start_date",2018-02-16,32,"Эстония"
"585","start_date",2018-02-17,33,"Эстония"
"586","start_date",2018-02-17,34,"Эстония"
"587","start_date",2018-02-20,35,"Эстония"
"588","start_date",2018-02-21,36,"Эстония"
"589","start_date",2018-02-22,37,"Эстония"
"590","start_date",2018-02-24,38,"Эстония"
"591","end_date",2018-02-25,37,"Эстония"
"592","start_date",2018-02-26,38,"Эстония"
"593","start_date",2018-02-26,39,"Эстония"
"594","start_date",2018-02-27,40,"Эстония"
"595","start_date",2018-02-28,41,"Эстония"
"596","end_date",2018-02-28,40,"Эстония"
"597","start_date",2018-02-28,41,"Эстония"
"598","end_date",2018-02-28,40,"Эстония"
"599","start_date",2018-03-01,41,"Эстония"
"600","end_date",2018-03-01,40,"Эстония"
"601","start_date",2018-03-01,41,"Эстония"
"602","start_date",2018-03-01,42,"Эстония"
"603","start_date",2018-03-01,43,"Эстония"
"604","start_date",2018-03-01,44,"Эстония"
"605","start_date",2018-03-01,45,"Эстония"
"606","start_date",2018-03-04,46,"Эстония"
"607","end_date",2018-03-05,45,"Эстония"
"608","end_date",2018-03-05,44,"Эстония"
"609","end_date",2018-03-05,43,"Эстония"
"610","start_date",2018-03-06,44,"Эстония"
"611","end_date",2018-03-07,43,"Эстония"
"612","end_date",2018-03-08,42,"Эстония"
"613","end_date",2018-03-09,41,"Эстония"
"614","end_date",2018-03-09,40,"Эстония"
"615","start_date",2018-03-10,41,"Эстония"
"616","start_date",2018-03-10,42,"Эстония"
"617","start_date",2018-03-10,43,"Эстония"
"618","end_date",2018-03-12,42,"Эстония"
"619","start_date",2018-03-12,43,"Эстония"
"620","end_date",2018-03-12,42,"Эстония"
"621","end_date",2018-03-13,41,"Эстония"
"622","end_date",2018-03-13,40,"Эстония"
"623","start_date",2018-03-13,41,"Эстония"
"624","end_date",2018-03-13,40,"Эстония"
"625","end_date",2018-03-14,39,"Эстония"
"626","start_date",2018-03-15,40,"Эстония"
"627","end_date",2018-03-15,39,"Эстония"
